,Unnamed: 0,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,hangul_syll_chains,hanja_syll_chains,hangul_hanja_subseq_chain,hangul_chain_with_trans,hanja_chain_with_trans
5760,2172,비행기,비행기,airplane,False,飛行機,True,飛行機,1,"[['비', '행', '기'], ['비', '행기'], ['비행', '기'], ['비행기']]","[['飛', '行', '機'], ['飛', '行機'], ['飛行', '機'], ['飛行機']]","(['비', '행기'], ['飛', '行機'])",비 (Rain) + 행기 (hangings),飛 (fly) + 行機 (action)
5760,2172,비행기,비행기,airplane,False,飛行機,True,飛行機,1,"[['비', '행', '기'], ['비', '행기'], ['비행', '기'], ['비행기']]","[['飛', '行', '機'], ['飛', '行機'], ['飛行', '機'], ['飛行機']]","(['비행', '기'], ['飛行', '機'])",비행 (Flight) + 기 (Flag),飛行 (fly) + 機 (machine)
5760,2172,비행기,비행기,airplane,False,飛行機,True,飛行機,1,"[['비', '행', '기'], ['비', '행기'], ['비행', '기'], ['비행기']]","[['飛', '行', '機'], ['飛', '行機'], ['飛行', '機'], ['飛行機']]","(['비행기'], ['飛行機'])",비행기 (an airplane),飛行機 (a flying machine)
5761,1763,부산,부산,Busan,False,釜山,True,釜山,1,"[['부', '산'], ['부산']]","[['釜', '山'], ['釜山']]","(['부', '산'], ['釜', '山'])",부 (Wealth) + 산 (Mountain),釜 (kettle) + 山 (mountain)
5761,1763,부산,부산,Busan,False,釜山,True,釜山,1,"[['부', '산'], ['부산']]","[['釜', '山'], ['釜山']]","(['부산'], ['釜山'])",부산 (Busan),"釜山 (Busan, Republic of)"
5762,1761,복잡,복잡하다,crowded jammed,True,複雜,True,複雜하다,1,"[['복', '잡'], ['복잡']]","[['複', '雜'], ['複雜']]","(['복', '잡'], ['複', '雜'])",복 (luck) + 잡 (Job),複 (reply) + 雜 (miscellaneous)
5762,1761,복잡,복잡하다,crowded jammed,True,複雜,True,複雜하다,1,"[['복', '잡'], ['복잡']]","[['複', '雜'], ['複雜']]","(['복잡'], ['複雜'])",복잡 (Complexity),複雜 (complicated)
5763,1757,병원,병원,hospital,False,病院,True,病院,1,"[['병', '원'], ['병원']]","[['病', '院'], ['病院']]","(['병', '원'], ['病', '院'])",병 (Disease) + 원 (Circle),病 (illness) + 院 (yard)
5763,1757,병원,병원,hospital,False,病院,True,病院,1,"[['병', '원'], ['병원']]","[['病', '院'], ['病院']]","(['병원'], ['病院'])",병원 (a hospital),病院 (a hospital)
5764,1611,백화점,백화점,department store,False,百貨店,True,百貨店,1,"[['백', '화', '점'], ['백', '화점'], ['백화', '점'], ['백화점']]","[['百', '貨', '店'], ['百', '貨店'], ['百貨', '店'], ['百貨店']]","(['백', '화', '점'], ['百', '貨', '店'])",백 (Hundred) + 화 (anger) + 점 (Point),百 (hundred) + 貨 (article) + 店 (shop)
5764,1611,백화점,백화점,department store,False,百貨店,True,百貨店,1,"[['백', '화', '점'], ['백', '화점'], ['백화', '점'], ['백화점']]","[['百', '貨', '店'], ['百', '貨店'], ['百貨', '店'], ['百貨店']]","(['백', '화점'], ['百', '貨店'])",백 (Hundred) + 화점 (a flower shop),百 (hundred) + 貨店 (a shop)
5764,1611,백화점,백화점,department store,False,百貨店,True,百貨店,1,"[['백', '화', '점'], ['백', '화점'], ['백화', '점'], ['백화점']]","[['百', '貨', '店'], ['百', '貨店'], ['百貨', '店'], ['百貨店']]","(['백화', '점'], ['百貨', '店'])",백화 (a white flower) + 점 (Point),百貨 (department store) + 店 (shop)
5764,1611,백화점,백화점,department store,False,百貨店,True,百貨店,1,"[['백', '화', '점'], ['백', '화점'], ['백화', '점'], ['백화점']]","[['百', '貨', '店'], ['百', '貨店'], ['百貨', '店'], ['百貨店']]","(['백화점'], ['百貨店'])",백화점 (Department Store),百貨店 (department store)
5765,1507,방학,방학,school holidays,False,放學,True,放學,1,"[['방', '학'], ['방학']]","[['放', '學'], ['放學']]","(['방', '학'], ['放', '學'])",방 (Room) + 학 (Crane),放 (let slide) + 學 (learn)
5765,1507,방학,방학,school holidays,False,放學,True,放學,1,"[['방', '학'], ['방학']]","[['放', '學'], ['放學']]","(['방학'], ['放學'])",방학 (Vacation),放學 (leave school)
5766,1164,미안,미안하다,sorry,True,未安,True,未安하다,1,"[['미', '안'], ['미안']]","[['未', '安'], ['未安']]","(['미', '안'], ['未', '安'])",미 (Beauty) + 안 (inside),未 (not yet) + 安 (safe)
5766,1164,미안,미안하다,sorry,True,未安,True,未安하다,1,"[['미', '안'], ['미안']]","[['未', '安'], ['未安']]","(['미안'], ['未安'])",미안 (Sorry),未安 (anxiety)
5767,1163,미국,미국,the United States of America,False,美國,True,美國,1,"[['미', '국'], ['미국']]","[['美', '國'], ['美國']]","(['미', '국'], ['美', '國'])",미 (Beauty) + 국 (Soup),美 (pretty) + 國 (country)
5767,1163,미국,미국,the United States of America,False,美國,True,美國,1,"[['미', '국'], ['미국']]","[['美', '國'], ['美國']]","(['미국'], ['美國'])",미국 (the United States),美國 (the United States)
5768,1076,목요일,목요일,Thursday,False,木曜日,True,木曜日,1,"[['목', '요', '일'], ['목', '요일'], ['목요', '일'], ['목요일']]","[['木', '曜', '日'], ['木', '曜日'], ['木曜', '日'], ['木曜日']]","(['목', '요', '일'], ['木', '曜', '日'])",목 (Neck) + 요 (yo) + 일 (Work),木 (wood) + 曜 (burn) + 日 (day)
5768,1076,목요일,목요일,Thursday,False,木曜日,True,木曜日,1,"[['목', '요', '일'], ['목', '요일'], ['목요', '일'], ['목요일']]","[['木', '曜', '日'], ['木', '曜日'], ['木曜', '日'], ['木曜日']]","(['목', '요일'], ['木', '曜日'])",목 (Neck) + 요일 (Day of the week),木 (wood) + 曜日 (observation day)
5768,1076,목요일,목요일,Thursday,False,木曜日,True,木曜日,1,"[['목', '요', '일'], ['목', '요일'], ['목요', '일'], ['목요일']]","[['木', '曜', '日'], ['木', '曜日'], ['木曜', '日'], ['木曜日']]","(['목요', '일'], ['木曜', '日'])",목요 (Thursday) + 일 (Work),木曜 (observation) + 日 (day)
5768,1076,목요일,목요일,Thursday,False,木曜日,True,木曜日,1,"[['목', '요', '일'], ['목', '요일'], ['목요', '일'], ['목요일']]","[['木', '曜', '日'], ['木', '曜日'], ['木曜', '日'], ['木曜日']]","(['목요일'], ['木曜日'])",목요일 (Thursday),木曜日 (obsidian day)
5769,1040,명동,명동,Myeong-dong,False,鳴動,True,鳴動,1,"[['명', '동'], ['명동']]","[['鳴', '動'], ['鳴動']]","(['명', '동'], ['鳴', '動'])",명 (order) + 동 (East),鳴 (chime) + 動 (move)
5769,1040,명동,명동,Myeong-dong,False,鳴動,True,鳴動,1,"[['명', '동'], ['명동']]","[['鳴', '動'], ['鳴動']]","(['명동'], ['鳴動'])",명동 (Myeongdong),鳴動 (chime)
5770,984,맥주,맥주,beer,False,麥酒,True,麥酒,1,"[['맥', '주'], ['맥주']]","[['麥', '酒'], ['麥酒']]","(['맥', '주'], ['麥', '酒'])",맥 (Mac) + 주 (Week),麥 (wheat) + 酒 (wine)
5770,984,맥주,맥주,beer,False,麥酒,True,麥酒,1,"[['맥', '주'], ['맥주']]","[['麥', '酒'], ['麥酒']]","(['맥주'], ['麥酒'])",맥주 (Beer),麥酒 (ale)
5771,962,등산,등산,mountain climbing / hiking,False,登山,True,登山,1,"[['등', '산'], ['등산']]","[['登', '山'], ['登山']]","(['등', '산'], ['登', '山'])",등 (back) + 산 (Mountain),登 (mount) + 山 (mountain)
5771,962,등산,등산,mountain climbing / hiking,False,登山,True,登山,1,"[['등', '산'], ['등산']]","[['登', '山'], ['登山']]","(['등산'], ['登山'])",등산 (Climbing),登山 (climb a mountain)
5772,882,동생,동생,younger brother or sister,False,同生,True,同生,1,"[['동', '생'], ['동생']]","[['同', '生'], ['同生']]","(['동', '생'], ['同', '生'])",동 (East) + 생 (Saint),同 (agree) + 生 (bear)
5772,882,동생,동생,younger brother or sister,False,同生,True,同生,1,"[['동', '생'], ['동생']]","[['同', '生'], ['同生']]","(['동생'], ['同生'])",동생 (Younger brother),同生 (be of the same birth)
5773,826,독일,독일,Germany,False,獨逸,True,獨逸,1,"[['독', '일'], ['독일']]","[['獨', '逸'], ['獨逸']]","(['독', '일'], ['獨', '逸'])",독 (Poison) + 일 (Work),獨 (alone) + 逸 (loose)
5773,826,독일,독일,Germany,False,獨逸,True,獨逸,1,"[['독', '일'], ['독일']]","[['獨', '逸'], ['獨逸']]","(['독일'], ['獨逸'])",독일 (Germany),獨逸 (be alone)
5774,821,도서관,도서관,library,False,圖書館,True,圖書館,1,"[['도', '서', '관'], ['도', '서관'], ['도서', '관'], ['도서관']]","[['圖', '書', '館'], ['圖', '書館'], ['圖書', '館'], ['圖書館']]","(['도', '서', '관'], ['圖', '書', '館'])",도 (degree) + 서 (West) + 관 (Coffin),圖 (plan) + 書 (book) + 館 (gallery)
5774,821,도서관,도서관,library,False,圖書館,True,圖書館,1,"[['도', '서', '관'], ['도', '서관'], ['도서', '관'], ['도서관']]","[['圖', '書', '館'], ['圖', '書館'], ['圖書', '館'], ['圖書館']]","(['도', '서관'], ['圖', '書館'])",도 (degree) + 서관 (the west wing),圖 (plan) + 書館 (a library)
5774,821,도서관,도서관,library,False,圖書館,True,圖書館,1,"[['도', '서', '관'], ['도', '서관'], ['도서', '관'], ['도서관']]","[['圖', '書', '館'], ['圖', '書館'], ['圖書', '館'], ['圖書館']]","(['도서', '관'], ['圖書', '館'])",도서 (Books) + 관 (Coffin),圖書 (book) + 館 (gallery)
5774,821,도서관,도서관,library,False,圖書館,True,圖書館,1,"[['도', '서', '관'], ['도', '서관'], ['도서', '관'], ['도서관']]","[['圖', '書', '館'], ['圖', '書館'], ['圖書', '館'], ['圖書館']]","(['도서관'], ['圖書館'])",도서관 (Library),圖書館 (library)
5775,750,녹차,녹차,green tea,False,綠茶,True,綠茶,1,"[['녹', '차'], ['녹차']]","[['綠', '茶'], ['綠茶']]","(['녹', '차'], ['綠', '茶'])",녹 (rust) + 차 (Tea),綠 (green) + 茶 (tea)
5775,750,녹차,녹차,green tea,False,綠茶,True,綠茶,1,"[['녹', '차'], ['녹차']]","[['綠', '茶'], ['綠茶']]","(['녹차'], ['綠茶'])",녹차 (Green tea),綠茶 (green tea)
5776,749,녹색,녹색,green,False,綠色,True,綠色,1,"[['녹', '색'], ['녹색']]","[['綠', '色'], ['綠色']]","(['녹', '색'], ['綠', '色'])",녹 (rust) + 색 (Colors),綠 (green) + 色 (colour)
5776,749,녹색,녹색,green,False,綠色,True,綠色,1,"[['녹', '색'], ['녹색']]","[['綠', '色'], ['綠色']]","(['녹색'], ['綠色'])",녹색 (Green),綠色 (green)
5777,726,냉장고,냉장고,refrigerator,False,冷藏庫,True,冷藏庫,1,"[['냉', '장', '고'], ['냉', '장고'], ['냉장', '고'], ['냉장고']]","[['冷', '藏', '庫'], ['冷', '藏庫'], ['冷藏', '庫'], ['冷藏庫']]","(['냉', '장', '고'], ['冷', '藏', '庫'])",냉 (Cold) + 장 (chapter) + 고 (High),冷 (cold) + 藏 (hide) + 庫 (bank)
5777,726,냉장고,냉장고,refrigerator,False,冷藏庫,True,冷藏庫,1,"[['냉', '장', '고'], ['냉', '장고'], ['냉장', '고'], ['냉장고']]","[['冷', '藏', '庫'], ['冷', '藏庫'], ['冷藏', '庫'], ['冷藏庫']]","(['냉', '장고'], ['冷', '藏庫'])",냉 (Cold) + 장고 (a long storehouse),冷 (cold) + 藏庫 (a repository)
5777,726,냉장고,냉장고,refrigerator,False,冷藏庫,True,冷藏庫,1,"[['냉', '장', '고'], ['냉', '장고'], ['냉장', '고'], ['냉장고']]","[['冷', '藏', '庫'], ['冷', '藏庫'], ['冷藏', '庫'], ['冷藏庫']]","(['냉장', '고'], ['冷藏', '庫'])",냉장 (Refrigeration) + 고 (High),冷藏 (refrigeration) + 庫 (bank)
5777,726,냉장고,냉장고,refrigerator,False,冷藏庫,True,冷藏庫,1,"[['냉', '장', '고'], ['냉', '장고'], ['냉장', '고'], ['냉장고']]","[['冷', '藏', '庫'], ['冷', '藏庫'], ['冷藏', '庫'], ['冷藏庫']]","(['냉장고'], ['冷藏庫'])",냉장고 (refrigerator),冷藏庫 (cold storage)
5778,725,냉면,냉면,naengmyeon,False,冷麵,True,冷麵,1,"[['냉', '면'], ['냉면']]","[['冷', '麵'], ['冷麵']]","(['냉', '면'], ['冷', '麵'])",냉 (Cold) + 면 (Cotton),冷 (cold) + 麵 (countenance)
5778,725,냉면,냉면,naengmyeon,False,冷麵,True,冷麵,1,"[['냉', '면'], ['냉면']]","[['冷', '麵'], ['冷麵']]","(['냉면'], ['冷麵'])",냉면 (Cold noodles),冷麵 (cold noodles)
5779,724,내일,내일,tomorrow,False,來日,True,來日,1,"[['내', '일'], ['내일']]","[['來', '日'], ['來日']]","(['내', '일'], ['來', '日'])",내 (My) + 일 (Work),來 (Come on.) + 日 (day)
5779,724,내일,내일,tomorrow,False,來日,True,來日,1,"[['내', '일'], ['내일']]","[['來', '日'], ['來日']]","(['내일'], ['來日'])",내일 (Tomorrow),來日 (the next day)
5780,682,남편,남편,husband,False,男便,True,男便,1,"[['남', '편'], ['남편']]","[['男', '便'], ['男便']]","(['남', '편'], ['男', '便'])",남 (others) + 편 (Side),男 (man) + 便 (be convenience)
5780,682,남편,남편,husband,False,男便,True,男便,1,"[['남', '편'], ['남편']]","[['男', '便'], ['男便']]","(['남편'], ['男便'])",남편 (Husband),男便 (a man's stool)
5781,681,남자,남자,man male,False,男子,True,男子,1,"[['남', '자'], ['남자']]","[['男', '子'], ['男子']]","(['남', '자'], ['男', '子'])",남 (others) + 자 (Let's.),男 (man) + 子 (son)
5781,681,남자,남자,man male,False,男子,True,男子,1,"[['남', '자'], ['남자']]","[['男', '子'], ['男子']]","(['남자'], ['男子'])",남자 (Man),男子 (a man)
5782,647,기타,기타,guitar,False,其他,True,其他,1,"[['기', '타'], ['기타']]","[['其', '他'], ['其他']]","(['기', '타'], ['其', '他'])",기 (Flag) + 타 (get in),其 (that) + 他 (him)
5782,647,기타,기타,guitar,False,其他,True,其他,1,"[['기', '타'], ['기타']]","[['其', '他'], ['其他']]","(['기타'], ['其他'])",기타 (Guitar),其他 (Other)
5783,644,기차,기차,train,False,汽車,True,汽車,1,"[['기', '차'], ['기차']]","[['汽', '車'], ['汽車']]","(['기', '차'], ['汽', '車'])",기 (Flag) + 차 (Tea),汽 (steam) + 車 (car)
5783,644,기차,기차,train,False,汽車,True,汽車,1,"[['기', '차'], ['기차']]","[['汽', '車'], ['汽車']]","(['기차'], ['汽車'])",기차 (The train.),汽車 (an automobile)
5784,643,기자,기자,reporter,False,記者,True,記者,1,"[['기', '자'], ['기자']]","[['記', '者'], ['記者']]","(['기', '자'], ['記', '者'])",기 (Flag) + 자 (Let's.),記 (record) + 者 (person)
5784,643,기자,기자,reporter,False,記者,True,記者,1,"[['기', '자'], ['기자']]","[['記', '者'], ['記者']]","(['기자'], ['記者'])",기자 (editor),記者 (a journalist)
5785,642,기숙사,기숙사,dormitory,False,寄宿舍,True,寄宿舍,1,"[['기', '숙', '사'], ['기', '숙사'], ['기숙', '사'], ['기숙사']]","[['寄', '宿', '舍'], ['寄', '宿舍'], ['寄宿', '舍'], ['寄宿舍']]","(['기', '숙', '사'], ['寄', '宿', '舍'])",기 (Flag) + 숙 (Deep down) + 사 (Buy),寄 (send) + 宿 (bed) + 舍 (abode)
5785,642,기숙사,기숙사,dormitory,False,寄宿舍,True,寄宿舍,1,"[['기', '숙', '사'], ['기', '숙사'], ['기숙', '사'], ['기숙사']]","[['寄', '宿', '舍'], ['寄', '宿舍'], ['寄宿', '舍'], ['寄宿舍']]","(['기', '숙사'], ['寄', '宿舍'])",기 (Flag) + 숙사 (an accommodation),寄 (send) + 宿舍 (hostel)
5785,642,기숙사,기숙사,dormitory,False,寄宿舍,True,寄宿舍,1,"[['기', '숙', '사'], ['기', '숙사'], ['기숙', '사'], ['기숙사']]","[['寄', '宿', '舍'], ['寄', '宿舍'], ['寄宿', '舍'], ['寄宿舍']]","(['기숙', '사'], ['寄宿', '舍'])",기숙 (boarding) + 사 (Buy),寄宿 (board) + 舍 (abode)
5785,642,기숙사,기숙사,dormitory,False,寄宿舍,True,寄宿舍,1,"[['기', '숙', '사'], ['기', '숙사'], ['기숙', '사'], ['기숙사']]","[['寄', '宿', '舍'], ['寄', '宿舍'], ['寄宿', '舍'], ['寄宿舍']]","(['기숙사'], ['寄宿舍'])",기숙사 (Dormitory),寄宿舍 (boarding house)
5786,641,기분,기분,feeling,False,氣分,True,氣分,1,"[['기', '분'], ['기분']]","[['氣', '分'], ['氣分']]","(['기', '분'], ['氣', '分'])",기 (Flag) + 분 (minute.),氣 (air) + 分 (share)
5786,641,기분,기분,feeling,False,氣分,True,氣分,1,"[['기', '분'], ['기분']]","[['氣', '分'], ['氣分']]","(['기분'], ['氣分'])",기분 (one's),氣分 (air)
5787,639,금요일,금요일,Friday,False,金曜日,True,金曜日,1,"[['금', '요', '일'], ['금', '요일'], ['금요', '일'], ['금요일']]","[['金', '曜', '日'], ['金', '曜日'], ['金曜', '日'], ['金曜日']]","(['금', '요', '일'], ['金', '曜', '日'])",금 (gold) + 요 (yo) + 일 (Work),金 (gold) + 曜 (burn) + 日 (day)
5787,639,금요일,금요일,Friday,False,金曜日,True,金曜日,1,"[['금', '요', '일'], ['금', '요일'], ['금요', '일'], ['금요일']]","[['金', '曜', '日'], ['金', '曜日'], ['金曜', '日'], ['金曜日']]","(['금', '요일'], ['金', '曜日'])",금 (gold) + 요일 (Day of the week),金 (gold) + 曜日 (observation day)
5787,639,금요일,금요일,Friday,False,金曜日,True,金曜日,1,"[['금', '요', '일'], ['금', '요일'], ['금요', '일'], ['금요일']]","[['金', '曜', '日'], ['金', '曜日'], ['金曜', '日'], ['金曜日']]","(['금요', '일'], ['金曜', '日'])",금요 (Friday) + 일 (Work),金曜 (gold observation) + 日 (day)
5787,639,금요일,금요일,Friday,False,金曜日,True,金曜日,1,"[['금', '요', '일'], ['금', '요일'], ['금요', '일'], ['금요일']]","[['金', '曜', '日'], ['金', '曜日'], ['金曜', '日'], ['金曜日']]","(['금요일'], ['金曜日'])",금요일 (Friday),金曜日 (a golden day)
5788,638,극장,극장,movie theater,False,劇場,True,劇場,1,"[['극', '장'], ['극장']]","[['劇', '場'], ['劇場']]","(['극', '장'], ['劇', '場'])",극 (Play) + 장 (chapter),劇 (dramatic) + 場 (yard)
5788,638,극장,극장,movie theater,False,劇場,True,劇場,1,"[['극', '장'], ['극장']]","[['劇', '場'], ['劇場']]","(['극장'], ['劇場'])",극장 (Theater),劇場 (theater)
5789,595,국적,국적,nationality,False,國籍,True,國籍,1,"[['국', '적'], ['국적']]","[['國', '籍'], ['國籍']]","(['국', '적'], ['國', '籍'])",국 (Soup) + 적 (Enemy),國 (country) + 籍 (register)
5789,595,국적,국적,nationality,False,國籍,True,國籍,1,"[['국', '적'], ['국적']]","[['國', '籍'], ['國籍']]","(['국적'], ['國籍'])",국적 (Nationality),國籍 (nationality)
5790,594,구월,구월,September,False,九月,True,九月,1,"[['구', '월'], ['구월']]","[['九', '月'], ['九月']]","(['구', '월'], ['九', '月'])",구 (District) + 월 (month),九 (nine) + 月 (month)
5790,594,구월,구월,September,False,九月,True,九月,1,"[['구', '월'], ['구월']]","[['九', '月'], ['九月']]","(['구월'], ['九月'])",구월 (September),九月 (September)
5791,593,구두,구두,dress shoes,False,口頭,True,口頭,1,"[['구', '두'], ['구두']]","[['口', '頭'], ['口頭']]","(['구', '두'], ['口', '頭'])",구 (District) + 두 (Two),口 (mouth) + 頭 (head)
5791,593,구두,구두,dress shoes,False,口頭,True,口頭,1,"[['구', '두'], ['구두']]","[['口', '頭'], ['口頭']]","(['구두'], ['口頭'])",구두 (Shoes),口頭 (a word of mouth)
5792,243,교실,교실,classroom,False,敎室,True,敎室,1,"[['교', '실'], ['교실']]","[['敎', '室'], ['敎室']]","(['교', '실'], ['敎', '室'])",교 (Religion) + 실 (thread),敎 (teach) + 室 (chamber)
5792,243,교실,교실,classroom,False,敎室,True,敎室,1,"[['교', '실'], ['교실']]","[['敎', '室'], ['敎室']]","(['교실'], ['敎室'])",교실 (classroom),敎室 (classroom)
5793,240,공항,공항,airport,False,空港,True,空港,1,"[['공', '항'], ['공항']]","[['空', '港'], ['空港']]","(['공', '항'], ['空', '港'])",공 (Ball) + 항 (clause),空 (empty) + 港 (harbor)
5793,240,공항,공항,airport,False,空港,True,空港,1,"[['공', '항'], ['공항']]","[['空', '港'], ['空港']]","(['공항'], ['空港'])",공항 (the airport),空港 (an air port)
5794,239,공책,공책,notebook,False,空冊,True,空冊,1,"[['공', '책'], ['공책']]","[['空', '冊'], ['空冊']]","(['공', '책'], ['空', '冊'])",공 (Ball) + 책 (Books),空 (empty) + 冊 (book)
5794,239,공책,공책,notebook,False,空冊,True,空冊,1,"[['공', '책'], ['공책']]","[['空', '冊'], ['空冊']]","(['공책'], ['空冊'])",공책 (a notebook),空冊 (an empty book)
5795,135,고민,고민,agony / worry,False,苦悶,True,苦悶,1,"[['고', '민'], ['고민']]","[['苦', '悶'], ['苦悶']]","(['고', '민'], ['苦', '悶'])",고 (High) + 민 (Min),苦 (bitter) + 悶 (stuffy)
5795,135,고민,고민,agony / worry,False,苦悶,True,苦悶,1,"[['고', '민'], ['고민']]","[['苦', '悶'], ['苦悶']]","(['고민'], ['苦悶'])",고민 (Worries),苦悶 (anguish)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고', '등', '학', '생'], ['高', '等', '學', '生'])",고 (High) + 등 (back) + 학 (Crane) + 생 (Saint),高 (be high) + 等 (Wait.) + 學 (learn) + 生 (bear)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고', '등', '학생'], ['高', '等', '學生'])",고 (High) + 등 (back) + 학생 (Student),高 (be high) + 等 (Wait.) + 學生 (student)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고', '등학', '생'], ['高', '等學', '生'])",고 (High) + 등학 (going to school) + 생 (Saint),高 (be high) + 等學 (wait for a lesson) + 生 (bear)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고', '등학생'], ['高', '等學生'])",고 (High) + 등학생 (a schoolboy),高 (be high) + 等學生 (wait for a student)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고등', '학', '생'], ['高等', '學', '生'])",고등 (High) + 학 (Crane) + 생 (Saint),高等 (advanced) + 學 (learn) + 生 (bear)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고등', '학생'], ['高等', '學生'])",고등 (High) + 학생 (Student),高等 (advanced) + 學生 (student)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고등학', '생'], ['高等學', '生'])",고등학 (higher education) + 생 (Saint),高等學 (higher learning) + 生 (bear)
5796,134,고등학생,고등학생,high school student,False,高等學生,True,高等學生,1,"[['고', '등', '학', '생'], ['고', '등', '학생'], ['고', '등학', '생'], ['고', '등학생'], ['고등', '학', '생'], ['고등', '학생'], ['고등학', '생'], ['고등학생']]","[['高', '等', '學', '生'], ['高', '等', '學生'], ['高', '等學', '生'], ['高', '等學生'], ['高等', '學', '生'], ['高等', '學生'], ['高等學', '生'], ['高等學生']]","(['고등학생'], ['高等學生'])",고등학생 (High school student),高等學生 (a college student)
5797,131,결혼,결혼하다,to marry,True,結婚,True,結婚하다,1,"[['결', '혼'], ['결혼']]","[['結', '婚'], ['結婚']]","(['결', '혼'], ['結', '婚'])",결 (Grain) + 혼 (soul),結 (conclude) + 婚 (get married)
5797,131,결혼,결혼하다,to marry,True,結婚,True,結婚하다,1,"[['결', '혼'], ['결혼']]","[['結', '婚'], ['結婚']]","(['결혼'], ['結婚'])",결혼 (marriage),結婚 (get married)
5798,130,결혼,결혼,marriage,False,結婚,True,結婚,1,"[['결', '혼'], ['결혼']]","[['結', '婚'], ['結婚']]","(['결', '혼'], ['結', '婚'])",결 (Grain) + 혼 (soul),結 (conclude) + 婚 (get married)
5798,130,결혼,결혼,marriage,False,結婚,True,結婚,1,"[['결', '혼'], ['결혼']]","[['結', '婚'], ['結婚']]","(['결혼'], ['結婚'])",결혼 (marriage),結婚 (get married)
5799,127,건강,건강,health,False,健康,True,健康,1,"[['건', '강'], ['건강']]","[['健', '康'], ['健康']]","(['건', '강'], ['健', '康'])",건 (case) + 강 (River),健 (strong) + 康 (fit)
5799,127,건강,건강,health,False,健康,True,健康,1,"[['건', '강'], ['건강']]","[['健', '康'], ['健康']]","(['건강'], ['健康'])",건강 (Health),健康 (health)
5800,10,감기,감기,cold,False,感氣,True,感氣,1,"[['감', '기'], ['감기']]","[['感', '氣'], ['感氣']]","(['감', '기'], ['感', '氣'])",감 (Persimmon) + 기 (Flag),感 (feel) + 氣 (air)
5800,10,감기,감기,cold,False,感氣,True,感氣,1,"[['감', '기'], ['감기']]","[['感', '氣'], ['感氣']]","(['감기'], ['感氣'])",감기 (cold),感氣 (be moved by)
