,hangul_word,hangeul_english_translation,does_end_in_hada,hangul_word_wo_hada,hanja_word,hanja_exists,Unnamed: 0,hanja_english_translation
214,비,rain,False,비,螕,True,,
214,비,rain,False,비,螷,True,,
214,비,rain,False,비,蟦,True,,
214,비,rain,False,비,蠯,True,,
214,비,rain,False,비,裨,True,3360.0,Yes.
214,비,rain,False,비,裶,True,,
214,비,rain,False,비,襣,True,,
214,비,rain,False,비,誹,True,1304.0,slander
214,비,rain,False,비,諀,True,,
214,비,rain,False,비,譬,True,980.0,example
214,비,rain,False,비,诽,True,3161.0,slander
214,비,rain,False,비,豍,True,,
214,비,rain,False,비,豼,True,,
214,비,rain,False,비,豾,True,,
214,비,rain,False,비,貔,True,225.0,brave
214,비,rain,False,비,費,True,113.0,cost
214,비,rain,False,비,贔,True,,
214,비,rain,False,비,费,True,144.0,cost
214,비,rain,False,비,赑,True,,
214,비,rain,False,비,轡,True,3522.0,bridle
214,비,rain,False,비,辔,True,2412.0,bridle
214,비,rain,False,비,邳,True,,
214,비,rain,False,비,郫,True,,
214,비,rain,False,비,鄙,True,556.0,despise
214,비,rain,False,비,鄪,True,,
214,비,rain,False,비,鈈,True,3572.0,plutonium
214,비,rain,False,비,鈚,True,,
214,비,rain,False,비,鉟,True,2861.0,pi.
214,비,rain,False,비,錍,True,,
214,비,rain,False,비,鎞,True,,
214,비,rain,False,비,鐨,True,,
214,비,rain,False,비,钚,True,1775.0,plutonium
214,비,rain,False,비,镄,True,,
214,비,rain,False,비,閟,True,,
214,비,rain,False,비,阰,True,,
214,비,rain,False,비,陫,True,,
214,비,rain,False,비,陴,True,,
214,비,rain,False,비,隦,True,,
214,비,rain,False,비,霏,True,4814.0,fall off
214,비,rain,False,비,靅,True,,
214,비,rain,False,비,非,True,2731.0,wrong
214,비,rain,False,비,靟,True,,
214,비,rain,False,비,鞞,True,,
214,비,rain,False,비,鞴,True,4164.0,take a grudge
214,비,rain,False,비,飛,True,171.0,fly
214,비,rain,False,비,飝,True,,
214,비,rain,False,비,飞,True,4326.0,fly
214,비,rain,False,비,餥,True,,
214,비,rain,False,비,馡,True,,
214,비,rain,False,비,駓,True,,
214,비,rain,False,비,騑,True,,
214,비,rain,False,비,騛,True,,
214,비,rain,False,비,髀,True,696.0,back off
214,비,rain,False,비,髬,True,,
214,비,rain,False,비,魮,True,,
214,비,rain,False,비,魾,True,,
214,비,rain,False,비,鯡,True,3076.0,herring
214,비,rain,False,비,鲱,True,2609.0,herring
214,비,rain,False,비,鼙,True,2744.0,battlefield
214,비,rain,False,비,鼻,True,3065.0,nose
214,비,rain,False,비,㑭,True,,
214,비,rain,False,비,㔈,True,,
214,비,rain,False,비,㔗,True,,
214,비,rain,False,비,㔻,True,,
214,비,rain,False,비,㗠,True,,
214,비,rain,False,비,㗺,True,,
214,비,rain,False,비,㘘,True,,
214,비,rain,False,비,㘩,True,,
214,비,rain,False,비,㠲,True,,
214,비,rain,False,비,㡙,True,,
214,비,rain,False,비,㣁,True,,
214,비,rain,False,비,㥱,True,,
214,비,rain,False,비,㧙,True,,
214,비,rain,False,비,㩌,True,,
214,비,rain,False,비,㩺,True,,
214,비,rain,False,비,㪏,True,,
214,비,rain,False,비,㫵,True,,
214,비,rain,False,비,㮰,True,,
214,비,rain,False,비,㳪,True,,
214,비,rain,False,비,㵒,True,,
214,비,rain,False,비,㵺,True,,
214,비,rain,False,비,㸢,True,,
214,비,rain,False,비,㹃,True,,
214,비,rain,False,비,㺽,True,,
214,비,rain,False,비,㼰,True,,
214,비,rain,False,비,㽡,True,,
214,비,rain,False,비,㿙,True,,
214,비,rain,False,비,㿫,True,,
214,비,rain,False,비,䀝,True,,
214,비,rain,False,비,䀟,True,,
214,비,rain,False,비,䀣,True,,
214,비,rain,False,비,䁹,True,,
214,비,rain,False,비,䃾,True,,
214,비,rain,False,비,䆏,True,,
214,비,rain,False,비,䇑,True,,
214,비,rain,False,비,䈈,True,,
214,비,rain,False,비,䉾,True,,
214,비,rain,False,비,䊌,True,,
214,비,rain,False,비,䊧,True,,
214,비,rain,False,비,䎵,True,,
214,비,rain,False,비,䑄,True,,
214,비,rain,False,비,䒈,True,,
214,비,rain,False,비,䕁,True,,
214,비,rain,False,비,䕗,True,,
214,비,rain,False,비,䘡,True,,
214,비,rain,False,비,䙍,True,,
214,비,rain,False,비,䚜,True,,
214,비,rain,False,비,䚰,True,,
214,비,rain,False,비,䚹,True,,
214,비,rain,False,비,䛍,True,,
214,비,rain,False,비,䠊,True,,
214,비,rain,False,비,䠋,True,,
214,비,rain,False,비,䡟,True,,
214,비,rain,False,비,䡶,True,,
214,비,rain,False,비,䣥,True,,
214,비,rain,False,비,䤏,True,,
214,비,rain,False,비,䤵,True,,
214,비,rain,False,비,䨽,True,,
214,비,rain,False,비,䨾,True,,
214,비,rain,False,비,䩀,True,,
214,비,rain,False,비,䩁,True,,
214,비,rain,False,비,䪐,True,,
214,비,rain,False,비,䪟,True,,
214,비,rain,False,비,䫁,True,,
214,비,rain,False,비,䫌,True,,
214,비,rain,False,비,䫠,True,,
214,비,rain,False,비,䬠,True,,
214,비,rain,False,비,䮆,True,,
214,비,rain,False,비,䯱,True,,
214,비,rain,False,비,䰁,True,,
214,비,rain,False,비,䰦,True,,
214,비,rain,False,비,䲹,True,,
214,비,rain,False,비,䴽,True,,
215,비빔밥,bibimbap,False,비빔밥,,False,,
216,비싸다,expensive,False,비싸다,,False,,
217,비행기,airplane,False,비행기,飛行機,True,282.0,a flying machine
218,빌딩,building,False,빌딩,,False,,
219,빠르다,to be fast,False,빠르다,,False,,
220,빨간색,red,False,빨간색,,False,,
221,빨래하다,to do laundry,True,빨래,,False,,
222,빨리,quickly,False,빨리,,False,,
223,빵,bread,False,빵,,False,,
224,사,four,False,사,丝,True,3942.0,thread
224,사,four,False,사,乍,True,1265.0,all of a sudden
224,사,four,False,사,亊,True,,
224,사,four,False,사,事,True,315.0,event
224,사,four,False,사,亖,True,,
224,사,four,False,사,些,True,520.0,a little bit
224,사,four,False,사,仕,True,2455.0,government official
224,사,four,False,사,伺,True,814.0,wait on
224,사,four,False,사,似,True,2902.0,similar
224,사,four,False,사,佀,True,,
224,사,four,False,사,佘,True,4845.0,she
224,사,four,False,사,使,True,689.0,assign
224,사,four,False,사,俟,True,1644.0,wait
224,사,four,False,사,倳,True,,
224,사,four,False,사,倽,True,,
224,사,four,False,사,傞,True,,
224,사,four,False,사,傻,True,1289.0,be foolish
224,사,four,False,사,僿,True,,
224,사,four,False,사,儍,True,,
224,사,four,False,사,儩,True,,
224,사,four,False,사,写,True,3461.0,write
224,사,four,False,사,冩,True,,
224,사,four,False,사,剚,True,,
224,사,four,False,사,卸,True,2638.0,discharge
224,사,four,False,사,厍,True,294.0,an area of water
224,사,four,False,사,厙,True,2002.0,an area of water
224,사,four,False,사,厶,True,,
224,사,four,False,사,叓,True,,
224,사,four,False,사,史,True,1117.0,history
224,사,four,False,사,司,True,4764.0,department
224,사,four,False,사,咋,True,2204.0,What?
224,사,four,False,사,咝,True,2785.0,whine
224,사,four,False,사,唆,True,287.0,instigate
224,사,four,False,사,唦,True,4647.0,the wind of the field
224,사,four,False,사,啥,True,1911.0,What?
224,사,four,False,사,喳,True,1247.0,murmur
224,사,four,False,사,嗄,True,4256.0,hooray
224,사,four,False,사,嗣,True,3653.0,subsequent generation
224,사,four,False,사,嘥,True,649.0,put on the back burner
224,사,four,False,사,噝,True,3277.0,whine
224,사,four,False,사,四,True,164.0,four
224,사,four,False,사,塮,True,,
224,사,four,False,사,士,True,4700.0,scholar
224,사,four,False,사,奢,True,2376.0,luxurious
224,사,four,False,사,姒,True,601.0,make a personally
224,사,four,False,사,娑,True,4565.0,whirling
224,사,four,False,사,娰,True,,
224,사,four,False,사,孠,True,,
224,사,four,False,사,寫,True,9.0,write
224,사,four,False,사,寺,True,3082.0,a Buddhist temple
224,사,four,False,사,射,True,3007.0,fire
224,사,four,False,사,屣,True,1378.0,an old shoe
224,사,four,False,사,峫,True,,
224,사,four,False,사,嵖,True,,
224,사,four,False,사,巳,True,4795.0,already
224,사,four,False,사,师,True,638.0,master
224,사,four,False,사,師,True,189.0,master
224,사,four,False,사,徙,True,4199.0,move
224,사,four,False,사,思,True,4397.0,think
224,사,four,False,사,恖,True,,
224,사,four,False,사,戺,True,,
224,사,four,False,사,挱,True,3836.0,stroke
224,사,four,False,사,挲,True,1765.0,stroke
224,사,four,False,사,捨,True,594.0,abode
224,사,four,False,사,揸,True,1815.0,catch
224,사,four,False,사,摣,True,,
224,사,four,False,사,斜,True,4331.0,tilt
224,사,four,False,사,斯,True,2853.0,this
224,사,four,False,사,柌,True,,
224,사,four,False,사,柤,True,,
224,사,four,False,사,查,True,4322.0,check
224,사,four,False,사,柶,True,3614.0,yut
224,사,four,False,사,査,True,4627.0,check
224,사,four,False,사,桫,True,1522.0,"- Oh, my God."
224,사,four,False,사,桬,True,,
224,사,four,False,사,梭,True,4477.0,shuttle
224,사,four,False,사,楂,True,3088.0,Chinese hawthorn
224,사,four,False,사,楒,True,,
224,사,four,False,사,榭,True,3258.0,a small
224,사,four,False,사,榹,True,,
224,사,four,False,사,樝,True,,
224,사,four,False,사,死,True,2131.0,go to one's door
224,사,four,False,사,汜,True,4188.0,Shit.
224,사,four,False,사,沙,True,180.0,sand
224,사,four,False,사,泀,True,,
224,사,four,False,사,泗,True,1660.0,small
224,사,four,False,사,泤,True,,
224,사,four,False,사,泻,True,3848.0,discharge
224,사,four,False,사,洍,True,,
224,사,four,False,사,浉,True,,
224,사,four,False,사,涘,True,,
224,사,four,False,사,涻,True,,
224,사,four,False,사,渣,True,3034.0,dregion
224,사,four,False,사,溮,True,,
224,사,four,False,사,漇,True,,
224,사,four,False,사,瀃,True,,
224,사,four,False,사,瀉,True,4107.0,discharge
224,사,four,False,사,灺,True,,
224,사,four,False,사,燍,True,,
224,사,four,False,사,牭,True,,
224,사,four,False,사,狮,True,2660.0,lion
224,사,four,False,사,猀,True,,
224,사,four,False,사,猞,True,2653.0,lynx
224,사,four,False,사,猹,True,,
224,사,four,False,사,獅,True,1472.0,lion
224,사,four,False,사,瑡,True,,
224,사,four,False,사,痧,True,81.0,scour
224,사,four,False,사,皶,True,,
224,사,four,False,사,皻,True,,
224,사,four,False,사,砂,True,166.0,sand
224,사,four,False,사,砟,True,2953.0,ballast
224,사,four,False,사,硰,True,,
224,사,four,False,사,碴,True,3682.0,break
224,사,four,False,사,磃,True,,
224,사,four,False,사,社,True,64.0,company
224,사,four,False,사,祀,True,1715.0,celebrate
224,사,four,False,사,祠,True,1703.0,shrine
224,사,four,False,사,禗,True,,
224,사,four,False,사,禠,True,,
224,사,four,False,사,禩,True,,
224,사,four,False,사,私,True,1013.0,privately
224,사,four,False,사,竢,True,,
224,사,four,False,사,笥,True,1026.0,one's best friend
224,사,four,False,사,筛,True,1421.0,sieve
224,사,four,False,사,篩,True,3690.0,sieve
224,사,four,False,사,簁,True,,
224,사,four,False,사,簑,True,89.0,coo
224,사,four,False,사,簔,True,,
224,사,four,False,사,籭,True,,
224,사,four,False,사,粆,True,,
224,사,four,False,사,紗,True,3792.0,gauze
224,사,four,False,사,絲,True,4309.0,thread
224,사,four,False,사,纱,True,2164.0,gauze
224,사,four,False,사,缷,True,2960.0,discharge
224,사,four,False,사,耍,True,4773.0,make a trick on
224,사,four,False,사,耜,True,268.0,cattle
224,사,four,False,사,肀,True,2069.0,You
224,사,four,False,사,肂,True,,
224,사,four,False,사,肆,True,4867.0,have aBout
224,사,four,False,사,舍,True,499.0,abode
224,사,four,False,사,舎,True,,
224,사,four,False,사,莎,True,1373.0,dust
224,사,four,False,사,莏,True,,
224,사,four,False,사,葸,True,1493.0,think
224,사,four,False,사,蒒,True,,
224,사,four,False,사,蓑,True,961.0,coo
224,사,four,False,사,蓰,True,,
224,사,four,False,사,蕬,True,,
224,사,four,False,사,蕼,True,,
224,사,four,False,사,藛,True,,
224,사,four,False,사,虒,True,,
224,사,four,False,사,虵,True,,
224,사,four,False,사,蛇,True,188.0,snake
224,사,four,False,사,蛳,True,4623.0,lion
224,사,four,False,사,蜡,True,182.0,wax
224,사,four,False,사,蜤,True,,
224,사,four,False,사,螄,True,1220.0,lion
224,사,four,False,사,蟖,True,,
224,사,four,False,사,蟴,True,,
224,사,four,False,사,衺,True,,
224,사,four,False,사,裟,True,4679.0,cuff
224,사,four,False,사,覗,True,,
224,사,four,False,사,訯,True,,
224,사,four,False,사,詐,True,4584.0,deceive
224,사,four,False,사,詞,True,1504.0,glossary expression
224,사,four,False,사,誜,True,,
224,사,four,False,사,謝,True,4080.0,decline
224,사,four,False,사,诈,True,3985.0,deceive
224,사,four,False,사,词,True,1570.0,glossary expression
224,사,four,False,사,谢,True,95.0,decline
224,사,four,False,사,貄,True,,
224,사,four,False,사,賒,True,107.0,credit
224,사,four,False,사,賖,True,,
224,사,four,False,사,賜,True,3190.0,confer
224,사,four,False,사,赊,True,4806.0,credit
224,사,four,False,사,赐,True,883.0,confer
224,사,four,False,사,赦,True,2030.0,pardon
224,사,four,False,사,蹅,True,,
224,사,four,False,사,蹝,True,,
224,사,four,False,사,躧,True,,
224,사,four,False,사,辝,True,,
224,사,four,False,사,辞,True,3107.0,decline
224,사,four,False,사,辤,True,,
224,사,four,False,사,辭,True,100.0,decline
224,사,four,False,사,逤,True,,
224,사,four,False,사,邪,True,1807.0,evil
224,사,four,False,사,釲,True,,
224,사,four,False,사,釶,True,,
224,사,four,False,사,鈶,True,,
224,사,four,False,사,鈻,True,,
224,사,four,False,사,鉂,True,,
224,사,four,False,사,鉇,True,,
224,사,four,False,사,鉈,True,1197.0,thallium
224,사,four,False,사,鉰,True,,
224,사,four,False,사,銯,True,,
224,사,four,False,사,鋖,True,,
224,사,four,False,사,鍦,True,1879.0,herewith
224,사,four,False,사,鐁,True,,
224,사,four,False,사,铊,True,1806.0,thallium
224,사,four,False,사,閯,True,,
224,사,four,False,사,飤,True,,
224,사,four,False,사,飼,True,2564.0,breed
224,사,four,False,사,餷,True,,
224,사,four,False,사,饲,True,4245.0,breed
224,사,four,False,사,馇,True,,
224,사,four,False,사,駛,True,4422.0,drive
224,사,four,False,사,駟,True,4653.0,four-year
224,사,four,False,사,騇,True,,
224,사,four,False,사,騦,True,,
224,사,four,False,사,驶,True,2748.0,drive
224,사,four,False,사,驷,True,4692.0,four-year
224,사,four,False,사,髿,True,,
224,사,four,False,사,魦,True,,
224,사,four,False,사,魳,True,,
224,사,four,False,사,鮻,True,,
224,사,four,False,사,鯊,True,633.0,shark
224,사,four,False,사,鯋,True,,
224,사,four,False,사,鰤,True,,
224,사,four,False,사,鲨,True,3769.0,shark
224,사,four,False,사,鳾,True,,
224,사,four,False,사,鶳,True,,
224,사,four,False,사,鷥,True,1501.0,bird
224,사,four,False,사,鸶,True,4104.0,bird
224,사,four,False,사,麝,True,744.0,musk deer
224,사,four,False,사,鼶,True,,
224,사,four,False,사,齄,True,1213.0,country
224,사,four,False,사,㐶,True,,
224,사,four,False,사,㓔,True,,
224,사,four,False,사,㕐,True,,
224,사,four,False,사,㕜,True,,
224,사,four,False,사,㕽,True,,
224,사,four,False,사,㖿,True,,
224,사,four,False,사,㙦,True,,
224,사,four,False,사,㚶,True,,
224,사,four,False,사,㛖,True,,
224,사,four,False,사,㜁,True,,
224,사,four,False,사,㝍,True,,
224,사,four,False,사,㟃,True,,
224,사,four,False,사,㠺,True,,
224,사,four,False,사,㠼,True,,
224,사,four,False,사,㡸,True,,
224,사,four,False,사,㩄,True,,
224,사,four,False,사,㭒,True,,
224,사,four,False,사,㱔,True,,
224,사,four,False,사,㱝,True,,
224,사,four,False,사,㲚,True,,
224,사,four,False,사,㴓,True,,
224,사,four,False,사,㴬,True,,
224,사,four,False,사,㴲,True,,
224,사,four,False,사,㵃,True,,
224,사,four,False,사,㵔,True,,
224,사,four,False,사,㵼,True,,
224,사,four,False,사,㸺,True,,
224,사,four,False,사,㸻,True,,
224,사,four,False,사,㹑,True,,
224,사,four,False,사,㹬,True,,
224,사,four,False,사,㺨,True,,
224,사,four,False,사,㺰,True,,
224,사,four,False,사,㽄,True,,
224,사,four,False,사,㾚,True,,
224,사,four,False,사,㾴,True,,
224,사,four,False,사,㾹,True,,
224,사,four,False,사,䀅,True,,
224,사,four,False,사,䄕,True,,
224,사,four,False,사,䇁,True,,
224,사,four,False,사,䇃,True,,
224,사,four,False,사,䉣,True,,
224,사,four,False,사,䎣,True,,
224,사,four,False,사,䏤,True,,
224,사,four,False,사,䓾,True,,
224,사,four,False,사,䔋,True,,
224,사,four,False,사,䔑,True,,
224,사,four,False,사,䔮,True,,
224,사,four,False,사,䛐,True,,
224,사,four,False,사,䞏,True,,
224,사,four,False,사,䠶,True,,
224,사,four,False,사,䣃,True,,
224,사,four,False,사,䣉,True,,
224,사,four,False,사,䣳,True,,
224,사,four,False,사,䤬,True,,
224,사,four,False,사,䥱,True,,
224,사,four,False,사,䥾,True,,
224,사,four,False,사,䦉,True,,
